temperature,rainfall,humidity,yeild_apples
58.00,48.00,34.00,2370.00
24.00,21.00,91.00,2309.00
42.00,82.00,58.00,3134.00
45.00,82.00,51.00,3063.00
85.00,21.00,59.00,2741.00
35.00,89.00,34.00,2740.00
82.00,74.00,72.00,3868.00
96.00,57.00,44.00,3310.00
79.00,63.00,82.00,3792.00
48.00,84.00,46.00,3062.00
88.00,59.00,23.00,2861.00
50.00,73.00,87.00,3593.00
25.00,62.00,60.00,2536.00
84.00,72.00,100.00,4340.00
95.00,52.00,59.00,3459.00
95.00,45.00,80.00,3690.00
37.00,90.00,75.00,3487.00
37.00,45.00,38.00,2048.00
36.00,45.00,81.00,2763.00
76.00,28.00,71.00,2927.00
61.00,53.00,90.00,3460.00
84.00,90.00,99.00,4647.00
50.00,100.00,23.00,2991.00
43.00,58.00,38.00,2378.00
66.00,85.00,61.00,3623.00
81.00,72.00,36.00,3204.00
64.00,26.00,37.00,2121.00
58.00,44.00,76.00,3012.00
57.00,75.00,54.00,3180.00
75.00,86.00,84.00,4176.00
60.00,24.00,27.00,1851.00
97.00,76.00,40.00,3600.00
48.00,74.00,57.00,3069.00
61.00,49.00,38.00,2504.00
70.00,21.00,31.00,2025.00
28.00,44.00,65.00,2345.00
58.00,90.00,24.00,2956.00
63.00,24.00,31.00,1967.00
26.00,87.00,72.00,3206.00
20.00,62.00,29.00,1929.00
67.00,67.00,40.00,2958.00
81.00,81.00,29.00,3247.00
71.00,27.00,46.00,2404.00
60.00,94.00,91.00,4199.00
39.00,76.00,90.00,3522.00
93.00,63.00,72.00,3846.00
47.00,66.00,35.00,2535.00
67.00,92.00,84.00,4156.00
30.00,24.00,27.00,1371.00
48.00,88.00,75.00,3627.00
85.00,94.00,31.00,3579.00
50.00,37.00,83.00,2877.00
88.00,21.00,58.00,2772.00
42.00,31.00,85.00,2675.00
89.00,55.00,68.00,3570.00
38.00,72.00,75.00,3179.00
63.00,32.00,94.00,3182.00
99.00,86.00,73.00,4373.00
99.00,44.00,70.00,3566.00
59.00,20.00,45.00,2069.00
37.00,93.00,73.00,3507.00
20.00,45.00,92.00,2694.00
80.00,27.00,33.00,2327.00
75.00,28.00,64.00,2792.00
93.00,70.00,22.00,3122.00
29.00,26.00,87.00,2411.00
66.00,33.00,61.00,2687.00
70.00,84.00,71.00,3839.00
27.00,46.00,40.00,1940.00
94.00,93.00,52.00,4062.00
65.00,98.00,36.00,3416.00
62.00,46.00,58.00,2806.00
72.00,32.00,60.00,2748.00
57.00,99.00,92.00,4258.00
100.00,30.00,85.00,3585.00
56.00,59.00,23.00,2349.00
24.00,42.00,56.00,2092.00
76.00,39.00,24.00,2326.00
99.00,30.00,53.00,3025.00
61.00,80.00,83.00,3827.00
72.00,92.00,42.00,3522.00
48.00,56.00,34.00,2354.00
66.00,50.00,84.00,3384.00
64.00,35.00,62.00,2708.00
28.00,55.00,34.00,2016.00
55.00,23.00,49.00,2127.00
70.00,88.00,87.00,4183.00
91.00,52.00,78.00,3718.00
52.00,75.00,60.00,3202.00
22.00,24.00,33.00,1345.00
99.00,60.00,74.00,3922.00
72.00,30.00,89.00,3205.00
42.00,26.00,81.00,2517.00
89.00,37.00,56.00,3042.00
36.00,67.00,39.00,2445.00
51.00,96.00,80.00,3904.00
70.00,21.00,37.00,2127.00
36.00,33.00,31.00,1697.00
87.00,94.00,34.00,3662.00
21.00,28.00,66.00,1962.00
68.00,44.00,27.00,2339.00
50.00,40.00,20.00,1860.00
30.00,90.00,24.00,2508.00
65.00,41.00,90.00,3308.00
22.00,92.00,91.00,3555.00
51.00,78.00,20.00,2560.00
26.00,49.00,100.00,2998.00
48.00,39.00,29.00,1963.00
75.00,88.00,56.00,3736.00
29.00,36.00,77.00,2421.00
38.00,66.00,46.00,2578.00
51.00,88.00,38.00,3046.00
39.00,40.00,26.00,1786.00
48.00,68.00,50.00,2842.00
30.00,100.00,64.00,3368.00
85.00,37.00,25.00,2451.00
61.00,81.00,92.00,3998.00
88.00,96.00,73.00,4377.00
72.00,43.00,58.00,2912.00
39.00,41.00,65.00,2467.00
66.00,48.00,52.00,2804.00
40.00,60.00,59.00,2723.00
96.00,22.00,80.00,3292.00
51.00,65.00,82.00,3380.00
36.00,50.00,39.00,2139.00
55.00,30.00,48.00,2236.00
83.00,45.00,41.00,2835.00
45.00,43.00,24.00,1902.00
20.00,51.00,91.00,2785.00
49.00,73.00,99.00,3781.00
33.00,100.00,73.00,3569.00
22.00,20.00,98.00,2378.00
50.00,90.00,27.00,2879.00
71.00,21.00,85.00,2959.00
77.00,98.00,27.00,3455.00
87.00,82.00,34.00,3446.00
96.00,53.00,45.00,3255.00
41.00,64.00,45.00,2573.00
99.00,76.00,94.00,4550.00
100.00,72.00,45.00,3661.00
43.00,62.00,42.00,2518.00
97.00,83.00,44.00,3794.00
76.00,66.00,88.00,3900.00
67.00,75.00,42.00,3136.00
79.00,91.00,91.00,4449.00
93.00,28.00,24.00,2400.00
34.00,91.00,64.00,3270.00
71.00,35.00,72.00,2990.00
72.00,40.00,98.00,3538.00
73.00,58.00,29.00,2705.00
52.00,21.00,71.00,2417.00
56.00,61.00,26.00,2436.00
88.00,92.00,49.00,3897.00
39.00,59.00,92.00,3250.00
91.00,59.00,64.00,3606.00
40.00,47.00,84.00,2914.00
31.00,71.00,55.00,2709.00
91.00,33.00,89.00,3563.00
81.00,26.00,91.00,3311.00
87.00,51.00,61.00,3347.00
95.00,98.00,87.00,4763.00
22.00,44.00,64.00,2232.00
44.00,83.00,58.00,3184.00
88.00,56.00,35.00,3011.00
32.00,95.00,51.00,3089.00
91.00,43.00,94.00,3828.00
37.00,63.00,34.00,2304.00
37.00,83.00,72.00,3310.00
63.00,71.00,55.00,3221.00
97.00,35.00,80.00,3542.00
53.00,36.00,48.00,2312.00
29.00,34.00,60.00,2096.00
49.00,99.00,35.00,3161.00
34.00,28.00,73.00,2289.00
72.00,83.00,62.00,3700.00
56.00,61.00,31.00,2521.00
88.00,58.00,95.00,4067.00
56.00,49.00,35.00,2373.00
65.00,45.00,23.00,2241.00
44.00,73.00,28.00,2494.00
54.00,79.00,55.00,3221.00
72.00,61.00,64.00,3338.00
91.00,55.00,63.00,3517.00
57.00,89.00,74.00,3772.00
80.00,51.00,42.00,2912.00
75.00,89.00,63.00,3873.00
80.00,68.00,82.00,3898.00
54.00,76.00,82.00,3626.00
63.00,51.00,95.00,3541.00
28.00,83.00,44.00,2690.00
90.00,74.00,51.00,3639.00
55.00,22.00,71.00,2483.00
62.00,40.00,80.00,3072.00
36.00,27.00,27.00,1521.00
58.00,68.00,89.00,3665.00
94.00,89.00,65.00,4211.00
92.00,94.00,25.00,3589.00
75.00,20.00,35.00,2155.00
62.00,74.00,47.00,3123.00
75.00,60.00,37.00,2909.00
35.00,43.00,42.00,2048.00
98.00,33.00,20.00,2502.00
58.00,60.00,64.00,3096.00
62.00,70.00,46.00,3034.00
45.00,92.00,75.00,3651.00
67.00,50.00,69.00,3145.00
21.00,100.00,97.00,3785.00
45.00,31.00,30.00,1788.00
74.00,59.00,83.00,3657.00
25.00,92.00,76.00,3348.00
70.00,38.00,84.00,3232.00
88.00,30.00,27.00,2407.00
37.00,39.00,47.00,2093.00
62.00,32.00,88.00,3064.00
25.00,69.00,65.00,2747.00
89.00,32.00,71.00,3207.00
74.00,45.00,63.00,3065.00
41.00,90.00,39.00,2939.00
22.00,42.00,99.00,2791.00
87.00,68.00,78.00,3942.00
30.00,77.00,39.00,2529.00
94.00,70.00,64.00,3852.00
92.00,48.00,100.00,4036.00
93.00,69.00,34.00,3308.00
43.00,34.00,27.00,1759.00
45.00,64.00,94.00,3470.00
93.00,70.00,97.00,4397.00
74.00,73.00,88.00,3994.00
61.00,88.00,84.00,3988.00
96.00,40.00,65.00,3361.00
67.00,46.00,57.00,2869.00
43.00,83.00,46.00,2964.00
93.00,28.00,63.00,3063.00
64.00,88.00,28.00,3084.00
48.00,94.00,55.00,3395.00
74.00,21.00,99.00,3245.00
59.00,51.00,47.00,2661.00
84.00,79.00,78.00,4092.00
22.00,43.00,60.00,2146.00
49.00,52.00,90.00,3250.00
49.00,85.00,93.00,3895.00
39.00,34.00,64.00,2324.00
41.00,78.00,23.00,2451.00
21.00,95.00,29.00,2539.00
58.00,93.00,74.00,3860.00
70.00,98.00,20.00,3224.00
65.00,82.00,89.00,4029.00
36.00,44.00,60.00,2388.00
31.00,82.00,62.00,3026.00
38.00,56.00,39.00,2279.00
78.00,32.00,98.00,3490.00
35.00,86.00,50.00,2958.00
51.00,32.00,36.00,2004.00
65.00,37.00,73.00,2947.00
41.00,78.00,66.00,3182.00
49.00,22.00,32.00,1724.00
78.00,34.00,27.00,2319.00
86.00,58.00,24.00,2828.00
53.00,62.00,82.00,3358.00
89.00,60.00,54.00,3422.00
70.00,71.00,25.00,2823.00
47.00,26.00,88.00,2716.00
60.00,82.00,57.00,3405.00
37.00,36.00,65.00,2345.00
33.00,79.00,77.00,3259.00
85.00,38.00,52.00,2928.00
84.00,46.00,55.00,3107.00
47.00,97.00,90.00,4028.00
37.00,72.00,86.00,3350.00
55.00,65.00,33.00,2611.00
29.00,94.00,36.00,2768.00
76.00,57.00,63.00,3313.00
49.00,60.00,71.00,3071.00
77.00,96.00,63.00,4031.00
96.00,50.00,73.00,3677.00
71.00,70.00,93.00,3977.00
70.00,42.00,95.00,3491.00
29.00,96.00,35.00,2787.00
48.00,58.00,74.00,3070.00
75.00,52.00,82.00,3530.00
47.00,66.00,73.00,3181.00
82.00,96.00,43.00,3771.00
88.00,32.00,88.00,3480.00
28.00,77.00,58.00,2820.00
39.00,43.00,30.00,1908.00
100.00,97.00,53.00,4247.00
73.00,92.00,68.00,3980.00
68.00,99.00,36.00,3482.00
58.00,88.00,25.00,2937.00
80.00,42.00,41.00,2733.00
51.00,30.00,48.00,2172.00
99.00,38.00,34.00,2846.00
47.00,95.00,59.00,3465.00
50.00,78.00,29.00,2697.00
35.00,89.00,63.00,3233.00
99.00,56.00,67.00,3731.00
32.00,65.00,100.00,3382.00
82.00,23.00,22.00,2100.00
83.00,26.00,29.00,2289.00
30.00,91.00,85.00,3563.00
43.00,29.00,45.00,1975.00
91.00,93.00,54.00,4048.00
96.00,58.00,49.00,3413.00
34.00,90.00,22.00,2538.00
22.00,62.00,37.00,2097.00
54.00,79.00,59.00,3289.00
72.00,20.00,59.00,2515.00
86.00,57.00,73.00,3643.00
35.00,94.00,80.00,3612.00
100.00,49.00,62.00,3536.00
28.00,80.00,82.00,3282.00
74.00,56.00,42.00,2906.00
66.00,84.00,36.00,3180.00
78.00,92.00,44.00,3652.00
78.00,44.00,81.00,3417.00
86.00,100.00,66.00,4298.00
65.00,62.00,82.00,3550.00
90.00,48.00,26.00,2746.00
44.00,36.00,31.00,1879.00
88.00,80.00,32.00,3392.00
57.00,97.00,82.00,4052.00
45.00,28.00,84.00,2652.00
83.00,53.00,88.00,3778.00
80.00,38.00,78.00,3290.00
41.00,22.00,27.00,1511.00
26.00,65.00,30.00,2096.00
42.00,32.00,68.00,2404.00
39.00,20.00,45.00,1749.00
98.00,54.00,54.00,3458.00
36.00,56.00,41.00,2281.00
98.00,100.00,97.00,5017.00
28.00,23.00,30.00,1372.00
100.00,31.00,46.00,2940.00
37.00,76.00,70.00,3150.00
31.00,51.00,94.00,3012.00
85.00,36.00,70.00,3198.00
51.00,47.00,40.00,2342.00
78.00,93.00,27.00,3381.00
90.00,99.00,85.00,4667.00
78.00,84.00,27.00,3219.00
62.00,44.00,74.00,3042.00
71.00,55.00,43.00,2857.00
42.00,54.00,99.00,3327.00
37.00,88.00,93.00,3757.00
57.00,49.00,96.00,3426.00
74.00,36.00,21.00,2189.00
53.00,54.00,33.00,2381.00
86.00,56.00,81.00,3761.00
99.00,28.00,57.00,3057.00
41.00,96.00,46.00,3166.00
32.00,24.00,64.00,2032.00
93.00,60.00,81.00,3945.00
51.00,92.00,69.00,3645.00
44.00,99.00,72.00,3710.00
88.00,98.00,90.00,4702.00
64.00,87.00,79.00,3933.00
57.00,94.00,31.00,3131.00
32.00,78.00,90.00,3446.00
57.00,77.00,93.00,3879.00
85.00,69.00,62.00,3656.00
37.00,93.00,90.00,3796.00
71.00,36.00,51.00,2651.00
89.00,58.00,36.00,3080.00
100.00,58.00,80.00,4004.00
38.00,71.00,51.00,2753.00
35.00,34.00,70.00,2362.00
93.00,34.00,75.00,3375.00
55.00,80.00,63.00,3391.00
94.00,72.00,42.00,3514.00
59.00,76.00,56.00,3264.00
69.00,66.00,67.00,3431.00
30.00,29.00,67.00,2141.00
22.00,32.00,65.00,2033.00
66.00,36.00,98.00,3370.00
55.00,87.00,42.00,3160.00
81.00,33.00,85.00,3335.00
64.00,40.00,49.00,2577.00
64.00,87.00,54.00,3508.00
66.00,28.00,86.00,3022.00
37.00,60.00,33.00,2233.00
57.00,57.00,43.00,2669.00
90.00,39.00,30.00,2652.00
32.00,61.00,87.00,3089.00
37.00,43.00,82.00,2760.00
49.00,78.00,59.00,3191.00
49.00,54.00,73.00,2997.00
82.00,28.00,74.00,3074.00
62.00,47.00,66.00,2960.00
62.00,25.00,89.00,2955.00
53.00,91.00,51.00,3353.00
80.00,73.00,51.00,3461.00
66.00,79.00,24.00,2886.00
25.00,63.00,34.00,2112.00
82.00,31.00,75.00,3145.00
80.00,62.00,76.00,3688.00
84.00,79.00,65.00,3871.00
25.00,76.00,23.00,2159.00
62.00,30.00,79.00,2875.00
99.00,96.00,73.00,4553.00
50.00,39.00,26.00,1944.00
27.00,43.00,62.00,2260.00
75.00,29.00,53.00,2623.00
31.00,27.00,80.00,2342.00
35.00,65.00,53.00,2631.00
72.00,51.00,74.00,3328.00
29.00,57.00,20.00,1830.00
61.00,26.00,23.00,1835.00
90.00,53.00,85.00,3839.00
44.00,98.00,98.00,4134.00
42.00,46.00,50.00,2350.00
56.00,85.00,88.00,3922.00
76.00,73.00,62.00,3584.00
23.00,86.00,85.00,3361.00
69.00,68.00,27.00,2787.00
82.00,64.00,58.00,3450.00
85.00,74.00,29.00,3185.00
77.00,65.00,61.00,3439.00
20.00,65.00,70.00,2680.00
74.00,40.00,57.00,2873.00
73.00,30.00,23.00,2099.00
38.00,28.00,40.00,1792.00
63.00,38.00,66.00,2814.00
27.00,45.00,25.00,1667.00
44.00,70.00,25.00,2389.00
46.00,43.00,52.00,2394.00
93.00,27.00,76.00,3266.00
80.00,69.00,98.00,4188.00
73.00,50.00,74.00,3326.00
95.00,34.00,30.00,2642.00
44.00,62.00,88.00,3316.00
90.00,60.00,79.00,3863.00
60.00,92.00,23.00,3007.00
53.00,47.00,92.00,3258.00
89.00,53.00,57.00,3347.00
71.00,58.00,33.00,2741.00
88.00,57.00,30.00,2944.00
85.00,55.00,51.00,3217.00
38.00,65.00,89.00,3291.00
21.00,34.00,69.00,2121.00
64.00,64.00,69.00,3349.00
89.00,33.00,52.00,2902.00
89.00,87.00,40.00,3670.00
52.00,82.00,44.00,3056.00
51.00,71.00,39.00,2757.00
72.00,85.00,38.00,3328.00
72.00,76.00,61.00,3557.00
93.00,52.00,27.00,2883.00
39.00,34.00,94.00,2834.00
79.00,77.00,52.00,3534.00
80.00,96.00,27.00,3467.00
49.00,86.00,51.00,3199.00
61.00,94.00,100.00,4368.00
63.00,52.00,38.00,2590.00
24.00,78.00,59.00,2791.00
27.00,52.00,92.00,2932.00
39.00,41.00,97.00,3011.00
24.00,99.00,94.00,3764.00
84.00,82.00,88.00,4316.00
36.00,47.00,76.00,2714.00
58.00,48.00,39.00,2455.00
78.00,51.00,49.00,2999.00
88.00,64.00,46.00,3342.00
65.00,43.00,68.00,2970.00
41.00,41.00,65.00,2499.00
52.00,44.00,91.00,3171.00
97.00,79.00,38.00,3620.00
77.00,91.00,96.00,4502.00
21.00,90.00,50.00,2806.00
83.00,25.00,21.00,2135.00
74.00,29.00,77.00,3015.00
25.00,72.00,41.00,2393.00
46.00,87.00,40.00,2982.00
72.00,70.00,80.00,3772.00
46.00,22.00,71.00,2339.00
56.00,57.00,74.00,3180.00
24.00,38.00,95.00,2683.00
99.00,55.00,80.00,3934.00
81.00,32.00,23.00,2263.00
37.00,55.00,45.00,2347.00
93.00,40.00,67.00,3347.00
27.00,90.00,98.00,3718.00
84.00,28.00,94.00,3446.00
97.00,43.00,38.00,2972.00
94.00,73.00,89.00,4331.00
84.00,77.00,33.00,3291.00
74.00,38.00,35.00,2463.00
87.00,30.00,72.00,3156.00
56.00,94.00,71.00,3795.00
84.00,33.00,27.00,2397.00
59.00,64.00,46.00,2878.00
77.00,63.00,70.00,3556.00
38.00,21.00,50.00,1836.00
92.00,78.00,55.00,3811.00
29.00,70.00,91.00,3271.00
49.00,87.00,40.00,3030.00
32.00,93.00,53.00,3087.00
57.00,89.00,91.00,4061.00
82.00,88.00,40.00,3576.00
54.00,76.00,28.00,2708.00
99.00,94.00,75.00,4551.00
20.00,81.00,52.00,2662.00
87.00,94.00,47.00,3883.00
23.00,89.00,87.00,3449.00
85.00,74.00,75.00,3967.00
26.00,53.00,27.00,1829.00
45.00,82.00,94.00,3794.00
44.00,64.00,89.00,3369.00
63.00,71.00,37.00,2915.00
23.00,50.00,78.00,2594.00
43.00,58.00,29.00,2225.00
25.00,22.00,100.00,2496.00
42.00,52.00,95.00,3223.00
77.00,78.00,46.00,3418.00
65.00,50.00,67.00,3079.00
74.00,94.00,44.00,3624.00
75.00,93.00,28.00,3350.00
66.00,100.00,66.00,3978.00
85.00,51.00,67.00,3417.00
36.00,94.00,58.00,3254.00
46.00,63.00,78.00,3196.00
52.00,97.00,83.00,3989.00
86.00,58.00,50.00,3270.00
38.00,37.00,57.00,2243.00
49.00,75.00,55.00,3069.00
64.00,89.00,60.00,3646.00
89.00,26.00,25.00,2317.00
26.00,30.00,53.00,1857.00
61.00,74.00,62.00,3362.00
69.00,64.00,53.00,3157.00
71.00,38.00,81.00,3197.00
76.00,53.00,34.00,2748.00
92.00,95.00,70.00,4372.00
43.00,93.00,56.00,3314.00
35.00,82.00,89.00,3549.00
49.00,47.00,60.00,2650.00
43.00,34.00,87.00,2779.00
32.00,48.00,51.00,2243.00
54.00,80.00,71.00,3511.00
77.00,38.00,45.00,2681.00
99.00,20.00,59.00,2947.00
33.00,76.00,41.00,2593.00
22.00,84.00,98.00,3530.00
68.00,29.00,23.00,2001.00
34.00,91.00,42.00,2896.00
68.00,22.00,87.00,2963.00
79.00,72.00,25.00,2985.00
81.00,68.00,34.00,3098.00
76.00,94.00,53.00,3809.00
31.00,90.00,25.00,2541.00
69.00,30.00,92.00,3208.00
53.00,85.00,84.00,3806.00
45.00,68.00,39.00,2607.00
93.00,96.00,93.00,4797.00
82.00,21.00,48.00,2506.00
45.00,95.00,70.00,3620.00
80.00,24.00,23.00,2103.00
77.00,87.00,88.00,4294.00
89.00,64.00,44.00,3324.00
88.00,30.00,85.00,3393.00
57.00,23.00,88.00,2822.00
79.00,94.00,87.00,4435.00
57.00,91.00,30.00,3060.00
97.00,32.00,70.00,3318.00
42.00,63.00,66.00,2928.00
52.00,22.00,100.00,2928.00
83.00,26.00,54.00,2714.00
76.00,87.00,91.00,4329.00
95.00,48.00,23.00,2775.00
99.00,40.00,88.00,3800.00
95.00,29.00,54.00,2960.00
64.00,94.00,27.00,3175.00
76.00,99.00,96.00,4630.00
52.00,20.00,50.00,2042.00
72.00,20.00,93.00,3093.00
70.00,66.00,62.00,3362.00
77.00,89.00,84.00,4262.00
75.00,40.00,58.00,2906.00
71.00,70.00,40.00,3076.00
36.00,85.00,53.00,3007.00
69.00,72.00,57.00,3369.00
40.00,68.00,25.00,2289.00
96.00,57.00,48.00,3378.00
54.00,29.00,79.00,2729.00
33.00,65.00,42.00,2412.00
65.00,58.00,23.00,2475.00
51.00,87.00,30.00,2892.00
61.00,57.00,44.00,2750.00
65.00,78.00,24.00,2852.00
93.00,66.00,69.00,3849.00
75.00,32.00,32.00,2320.00
44.00,92.00,43.00,3091.00
90.00,29.00,47.00,2761.00
100.00,36.00,34.00,2826.00
49.00,32.00,77.00,2669.00
87.00,73.00,53.00,3607.00
48.00,42.00,85.00,2969.00
48.00,63.00,78.00,3228.00
53.00,67.00,60.00,3074.00
34.00,33.00,71.00,2345.00
100.00,26.00,77.00,3377.00
45.00,75.00,73.00,3311.00
45.00,61.00,73.00,3059.00
33.00,98.00,53.00,3193.00
87.00,45.00,61.00,3239.00
64.00,48.00,73.00,3129.00
68.00,63.00,63.00,3293.00
50.00,39.00,68.00,2658.00
96.00,72.00,23.00,3223.00
25.00,38.00,28.00,1560.00
36.00,25.00,89.00,2539.00
87.00,76.00,25.00,3185.00
98.00,50.00,40.00,3148.00
31.00,37.00,47.00,1961.00
98.00,98.00,85.00,4777.00
93.00,81.00,94.00,4544.00
95.00,39.00,92.00,3786.00
88.00,99.00,25.00,3615.00
85.00,44.00,34.00,2730.00
80.00,36.00,51.00,2795.00
64.00,55.00,73.00,3255.00
74.00,51.00,75.00,3377.00
29.00,50.00,25.00,1789.00
36.00,50.00,58.00,2462.00
59.00,95.00,96.00,4286.00
66.00,96.00,43.00,3515.00
60.00,45.00,39.00,2433.00
69.00,87.00,36.00,3282.00
20.00,65.00,89.00,3003.00
88.00,33.00,20.00,2342.00
94.00,52.00,91.00,3987.00
36.00,91.00,39.00,2877.00
43.00,70.00,36.00,2560.00
84.00,59.00,53.00,3307.00
32.00,72.00,63.00,2879.00
96.00,24.00,36.00,2580.00
51.00,36.00,75.00,2739.00
100.00,87.00,82.00,4560.00
97.00,71.00,61.00,3867.00
81.00,35.00,20.00,2266.00
98.00,36.00,79.00,3559.00
97.00,47.00,77.00,3707.00
98.00,39.00,39.00,2933.00
88.00,41.00,21.00,2503.00
44.00,97.00,69.00,3623.00
36.00,98.00,59.00,3343.00
21.00,58.00,77.00,2689.00
96.00,82.00,55.00,3947.00
41.00,40.00,36.00,1988.00
94.00,100.00,64.00,4392.00
66.00,20.00,20.00,1756.00
25.00,21.00,64.00,1866.00
53.00,30.00,86.00,2850.00
65.00,27.00,23.00,1917.00
93.00,61.00,79.00,3929.00
93.00,85.00,33.00,3579.00
22.00,89.00,29.00,2447.00
83.00,79.00,56.00,3702.00
69.00,95.00,67.00,3953.00
57.00,41.00,71.00,2857.00
31.00,46.00,63.00,2395.00
62.00,24.00,84.00,2852.00
68.00,69.00,98.00,3996.00
86.00,81.00,74.00,4092.00
67.00,90.00,98.00,4358.00
24.00,40.00,97.00,2753.00
98.00,65.00,81.00,4115.00
91.00,23.00,41.00,2567.00
75.00,88.00,62.00,3838.00
52.00,40.00,69.00,2725.00
87.00,87.00,46.00,3740.00
33.00,42.00,44.00,2032.00
25.00,31.00,68.00,2114.00
30.00,36.00,61.00,2165.00
75.00,66.00,45.00,3153.00
30.00,76.00,48.00,2664.00
59.00,59.00,94.00,3604.00
36.00,57.00,68.00,2758.00
59.00,50.00,39.00,2507.00
70.00,73.00,61.00,3471.00
30.00,27.00,87.00,2445.00
83.00,25.00,80.00,3138.00
81.00,80.00,98.00,4402.00
43.00,75.00,44.00,2786.00
66.00,97.00,64.00,3890.00
49.00,28.00,40.00,1968.00
20.00,38.00,48.00,1820.00
23.00,85.00,40.00,2578.00
99.00,26.00,23.00,2443.00
46.00,79.00,94.00,3756.00
47.00,76.00,76.00,3412.00
52.00,69.00,59.00,3077.00
61.00,67.00,24.00,2590.00
66.00,36.00,62.00,2758.00
60.00,36.00,50.00,2458.00
88.00,88.00,88.00,4488.00
73.00,46.00,77.00,3305.00
59.00,95.00,85.00,4099.00
43.00,71.00,36.00,2578.00
35.00,42.00,92.00,2880.00
76.00,83.00,22.00,3084.00
94.00,62.00,37.00,3249.00
52.00,65.00,68.00,3158.00
86.00,93.00,95.00,4665.00
28.00,33.00,20.00,1382.00
64.00,90.00,39.00,3307.00
70.00,63.00,34.00,2832.00
29.00,67.00,26.00,2112.00
48.00,100.00,92.00,4132.00
26.00,79.00,57.00,2807.00
72.00,83.00,96.00,4278.00
99.00,53.00,97.00,4187.00
22.00,62.00,40.00,2148.00
76.00,52.00,76.00,3444.00
41.00,88.00,43.00,2971.00
69.00,52.00,21.00,2397.00
60.00,28.00,96.00,3096.00
71.00,73.00,43.00,3181.00
79.00,61.00,83.00,3773.00
69.00,70.00,64.00,3452.00
100.00,62.00,71.00,3923.00
89.00,90.00,94.00,4642.00
53.00,60.00,96.00,3560.00
90.00,88.00,100.00,4724.00
56.00,94.00,80.00,3948.00
67.00,31.00,57.00,2599.00
51.00,63.00,56.00,2902.00
84.00,74.00,25.00,3101.00
31.00,34.00,68.00,2264.00
53.00,75.00,62.00,3252.00
94.00,89.00,55.00,4041.00
88.00,43.00,58.00,3168.00
36.00,73.00,57.00,2859.00
26.00,47.00,81.00,2639.00
78.00,30.00,95.00,3403.00
41.00,44.00,58.00,2434.00
47.00,29.00,24.00,1682.00
65.00,26.00,32.00,2052.00
51.00,97.00,24.00,2970.00
21.00,50.00,99.00,2919.00
35.00,22.00,47.00,1755.00
96.00,93.00,50.00,4060.00
71.00,26.00,98.00,3270.00
22.00,26.00,93.00,2401.00
93.00,38.00,49.00,3005.00
91.00,63.00,92.00,4154.00
40.00,28.00,61.00,2181.00
68.00,60.00,66.00,3290.00
49.00,33.00,51.00,2245.00
62.00,73.00,82.00,3700.00
84.00,40.00,80.00,3424.00
100.00,30.00,100.00,3840.00
88.00,81.00,45.00,3631.00
54.00,23.00,49.00,2111.00
23.00,98.00,89.00,3645.00
53.00,40.00,100.00,3268.00
96.00,62.00,44.00,3400.00
27.00,69.00,84.00,3102.00
29.00,41.00,53.00,2103.00
79.00,61.00,21.00,2719.00
85.00,38.00,56.00,2996.00
40.00,44.00,32.00,1976.00
86.00,31.00,68.00,3090.00
86.00,82.00,57.00,3821.00
92.00,84.00,72.00,4208.00
37.00,40.00,66.00,2434.00
88.00,74.00,79.00,4083.00
90.00,87.00,29.00,3499.00
49.00,80.00,40.00,2904.00
54.00,66.00,94.00,3650.00
86.00,67.00,68.00,3738.00
83.00,51.00,52.00,3130.00
100.00,54.00,29.00,3065.00
88.00,88.00,75.00,4267.00
35.00,85.00,39.00,2753.00
95.00,24.00,86.00,3414.00
64.00,37.00,44.00,2438.00
22.00,97.00,22.00,2472.00
92.00,36.00,20.00,2460.00
53.00,58.00,54.00,2810.00
33.00,93.00,64.00,3290.00
80.00,92.00,84.00,4364.00
25.00,28.00,77.00,2213.00
96.00,68.00,89.00,4273.00
96.00,38.00,45.00,2985.00
42.00,94.00,90.00,3894.00
100.00,27.00,78.00,3412.00
83.00,60.00,73.00,3649.00
25.00,63.00,66.00,2656.00
68.00,76.00,46.00,3238.00
69.00,53.00,21.00,2415.00
23.00,34.00,75.00,2255.00
85.00,74.00,47.00,3491.00
30.00,33.00,88.00,2570.00
37.00,74.00,39.00,2587.00
59.00,28.00,91.00,2995.00
72.00,81.00,65.00,3715.00
93.00,53.00,98.00,4108.00
52.00,73.00,65.00,3251.00
36.00,58.00,41.00,2317.00
57.00,66.00,32.00,2644.00
60.00,28.00,23.00,1855.00
96.00,46.00,38.00,3010.00
60.00,54.00,63.00,3003.00
31.00,60.00,54.00,2494.00
76.00,27.00,20.00,2042.00
67.00,38.00,84.00,3184.00
59.00,61.00,59.00,3045.00
27.00,42.00,84.00,2616.00
79.00,36.00,85.00,3357.00
45.00,50.00,94.00,3218.00
40.00,35.00,30.00,1780.00
63.00,91.00,90.00,4176.00
57.00,67.00,38.00,2764.00
65.00,74.00,66.00,3494.00
31.00,23.00,38.00,1556.00
100.00,85.00,51.00,3997.00
51.00,67.00,86.00,3484.00
41.00,86.00,48.00,3020.00
100.00,41.00,57.00,3307.00
28.00,82.00,64.00,3012.00
75.00,88.00,27.00,3243.00
70.00,25.00,92.00,3134.00
